flight_no,scheduled_departure,scheduled_arrival,fuel_infra_fee,base_price,dep_airport_code,dep_terminal,arr_airport_code,arr_terminal,airline_code,aircraft_model
9C6185,11:55:00,14:35:00,60,620,SZX,T3,XIY,T3,9C,A321
9C5867,22:00:00,23:30:00,50,410,TYN,T2,SWA,T2,9C,A320
9C5659,14:45:00,18:15:00,60,1090,SJW,T1,WNZ,T1,9C,A321
9C9574,6:05:00,7:30:00,50,490,CGO,T1,LHW,T1,9C,A321
9C1737,11:55:00,13:20:00,50,720,SWA,T1,CGD,T1,9C,A320
9C1686,19:10:00,21:40:00,50,880,SWA,T1,SHA,T1,9C,A20N
9C5269,11:05:00,14:30:00,60,820,SJW,T1,XUZ,T1,9C,A321
9C9074,6:05:00,8:30:00,50,920,TFU,T2,SZX,T3,9C,A320
9C4252,19:50:00,22:05:00,50,530,SJW,T1,XUZ,T1,9C,A21N
9C3759,12:55:00,15:00:00,50,520,XMN,T3,LHW,T1,9C,A21N
9C8073,16:45:00,18:25:00,50,630,SZX,T3,YNT,T1,9C,A320
9C7199,8:05:00,9:35:00,50,670,SHA,T2,DSN,T1,9C,A21N
9C1838,14:20:00,15:45:00,50,710,PVG,T2,SZX,T3,9C,A320
9C1041,12:45:00,14:25:00,50,530,SJW,T2,CGD,T1,9C,A320
9C5956,15:30:00,18:55:00,60,1030,SZX,T3,FUG,T1,9C,A21N
9C1161,19:30:00,22:45:00,60,1150,INC,T2,SHA,T1,9C,A321
9C8436,11:30:00,14:15:00,60,550,HET,T2,PVG,T1,9C,A21N
9C4938,7:10:00,12:15:00,90,1230,PKX,T1,KRY,T1,9C,A20N
9C4226,19:00:00,22:15:00,60,1080,SZX,T3,LHW,T1,9C,A321
9C9940,9:25:00,12:10:00,60,990,YNT,T1,HDG,T1,9C,A321
9C6522,9:45:00,13:55:00,70,1310,URC,T3,SHA,T2,9C,A21N
9C8198,13:35:00,15:00:00,50,380,PKX,T1,PVG,T1,9C,A321
9C2051,16:20:00,18:30:00,50,510,PEK,T2,SZX,T3,9C,A20N
9C4827,17:25:00,19:40:00,50,630,SHA,T2,KMG,T1,9C,A320
9C9918,15:25:00,17:45:00,50,930,SHA,T2,HRB,T1,9C,A320
9C3956,17:40:00,19:10:00,50,650,SHA,T1,CGD,T2,9C,A20N
9C9127,6:15:00,9:45:00,60,700,WUH,T3,HYN,T2,9C,A320
9C3703,11:35:00,13:25:00,50,570,SWA,T1,XNN,T2,9C,A20N
9C9308,12:40:00,15:40:00,60,630,SJW,T1,HFE,T1,9C,A321
9C9173,16:40:00,18:15:00,50,560,PVG,T1,DYG,T1,9C,A320
9C3859,17:45:00,20:50:00,60,640,SZX,T3,WNZ,T1,9C,A321
9C1703,20:45:00,23:35:00,60,910,SHA,T2,ZHA,T1,9C,A21N
9C6581,21:50:00,1:30:00,70,1060,LHW,T2,BHY,T1,9C,A321
9C3204,14:40:00,16:30:00,50,510,HLH,T1,SWA,T1,9C,A21N
9C6775,11:30:00,14:05:00,60,840,CIH,T1,SZX,T3,9C,A320
9C5669,20:00:00,23:45:00,70,870,JJN,T2,SZX,T3,9C,A320
9C4861,16:40:00,18:20:00,50,400,SWA,T1,TAO,T1,9C,A20N
9C3540,16:00:00,17:25:00,50,590,DLC,T2,LHW,T1,9C,A320
9C7827,13:50:00,17:30:00,70,1000,CGO,T1,SZX,T3,9C,A21N
9C1234,12:00:00,13:25:00,50,700,PVG,T2,WNZ,T1,9C,A320
9C3864,18:20:00,20:40:00,50,730,SZX,T3,SHE,T2,9C,A20N
9C6932,19:35:00,22:15:00,60,570,KWE,T1,SZX,T3,9C,A320
9C6013,8:25:00,11:50:00,60,1060,SJW,T1,XUZ,T2,9C,A21N
9C8214,20:30:00,22:35:00,50,590,XMN,T4,LHW,T1,9C,A21N
9C7658,12:45:00,16:25:00,70,1040,SJW,T1,YNT,T1,9C,A21N
9C5130,10:20:00,12:40:00,50,790,PVG,T1,YCU,T2,9C,A321
9C4193,6:25:00,8:40:00,50,890,XIY,T3,LHW,T1,9C,A321
9C3378,7:45:00,10:15:00,50,590,TSN,T1,SZX,T3,9C,A20N
9C3222,22:20:00,1:35:00,60,790,HSN,T1,SHA,T2,9C,A20N
9C9531,8:15:00,11:10:00,60,880,PVG,T2,YNT,T2,9C,A20N
9C8055,12:40:00,14:35:00,50,840,SZX,T3,SHA,T1,9C,A21N
9C6877,16:55:00,18:40:00,50,460,NKG,T1,SZX,T3,9C,A321
9C9906,21:45:00,0:05:00,50,630,SWA,T1,CSX,T1,9C,A20N
9C2767,18:25:00,21:25:00,60,580,PVG,T2,LHW,T1,9C,A320
9C6558,19:45:00,22:05:00,50,760,HFE,T1,NNG,T2,9C,A21N
9C3855,6:50:00,10:25:00,70,680,PKX,T1,PVG,T1,9C,A21N
9C6316,18:40:00,22:20:00,70,1150,SZX,T3,CTU,T2,9C,A320
9C5417,18:25:00,22:15:00,70,1150,URC,T2,SWA,T2,9C,A320
9C9873,13:45:00,15:25:00,50,490,YNT,T2,TNA,T1,9C,A21N
9C3572,21:25:00,23:40:00,50,920,SWA,T1,HLH,T2,9C,A321
9C7853,13:05:00,14:30:00,50,560,PVG,T1,CAN,T1,9C,A20N
9C1335,13:45:00,15:40:00,50,620,SHA,T2,KHN,T1,9C,A21N
9C3149,12:55:00,14:30:00,50,460,WUH,T3,SJW,T1,9C,A21N
9C1444,8:45:00,11:55:00,60,810,PVG,T1,TAO,T1,9C,A321
9C1888,19:35:00,0:00:00,70,1350,KWL,T1,QSZ,T1,9C,A20N
9C4168,16:10:00,18:45:00,60,830,NNG,T1,HLH,T2,9C,A21N
9C7689,21:45:00,23:10:00,50,670,GYS,T1,PVG,T1,9C,A321
9C5234,12:15:00,13:30:00,50,360,PVG,T2,HFE,T1,9C,A321
9C5409,10:55:00,13:05:00,50,510,SJW,T2,XIY,T2,9C,A320
9C9552,6:25:00,9:30:00,60,830,PVG,T1,CAN,T2,9C,A20N
9C5931,11:30:00,13:00:00,50,550,KWL,T1,YNT,T1,9C,A321
9C2700,7:50:00,10:15:00,50,540,PVG,T1,XIY,T3,9C,A321
9C6544,18:50:00,20:45:00,50,740,TYN,T2,LHW,T1,9C,A321
9C6383,21:15:00,0:25:00,60,1020,SHA,T2,LHW,T1,9C,A21N
9C2183,20:25:00,21:55:00,50,420,SHA,T1,HLH,T1,9C,A321
9C8398,16:35:00,19:15:00,60,820,SZX,T3,SJW,T1,9C,A21N
9C1848,14:40:00,17:10:00,50,510,SJW,T2,LHW,T1,9C,A20N
9C6632,17:50:00,20:00:00,50,500,PVG,T1,KHN,T1,9C,A21N
9C4499,12:50:00,14:50:00,50,680,NGB,T1,SZX,T3,9C,A20N
9C3610,9:15:00,12:50:00,70,1050,XNN,T1,SHA,T2,9C,A21N
9C8095,13:35:00,15:55:00,50,650,FOC,T1,LHW,T1,9C,A20N
9C2292,13:55:00,17:30:00,70,1020,LHW,T2,XMN,T4,9C,A321
9C1948,13:55:00,17:20:00,60,790,JJN,T1,SWA,T1,9C,A20N
9C5699,7:35:00,9:50:00,50,680,SJW,T1,SWA,T1,9C,A20N
9C4471,9:15:00,13:00:00,70,820,SHA,T2,JGS,T1,9C,A320
9C5271,11:30:00,14:05:00,60,840,PVG,T2,WUH,T3,9C,A320
9C7448,16:20:00,18:55:00,60,880,TFU,T2,PVG,T1,9C,A21N
9C1464,22:25:00,2:05:00,70,670,SWA,T1,ZHA,T1,9C,A21N
9C2553,17:15:00,19:45:00,50,610,WEH,T1,PVG,T1,9C,A21N
9C4808,16:30:00,20:00:00,60,910,XNN,T1,SWA,T1,9C,A320
9C6492,19:15:00,21:20:00,50,570,SHA,T2,SYX,T1,9C,A320
9C6989,17:40:00,21:00:00,60,1050,PVG,T2,KMG,T1,9C,A321
9C1256,19:30:00,22:10:00,60,710,CTU,T2,SZX,T3,9C,A20N
9C7106,12:20:00,15:20:00,60,980,SWA,T1,NNG,T1,9C,A21N
9C5291,16:25:00,19:30:00,60,630,SZX,T3,XUZ,T2,9C,A321
9C9006,15:25:00,16:40:00,50,450,WNZ,T1,PVG,T2,9C,A20N
9C4194,17:40:00,21:15:00,70,1050,SJW,T1,DLC,T1,9C,A20N
9C8620,6:30:00,10:10:00,70,1110,LHW,T1,KWE,T2,9C,A20N
9C1576,15:55:00,18:15:00,50,750,DYG,T2,PVG,T1,9C,A20N
9C8528,15:15:00,18:15:00,60,770,LHW,T1,HFE,T1,9C,A21N
9C6332,11:05:00,14:05:00,60,740,ZHA,T1,SZX,T3,9C,A20N
9C8168,7:20:00,10:05:00,60,520,PVG,T1,ENH,T2,9C,A321
9C8353,9:15:00,11:45:00,50,670,LHW,T1,JJN,T1,9C,A20N
9C5199,9:35:00,11:00:00,50,510,SWA,T2,HSN,T1,9C,A320
9C2666,22:30:00,0:00:00,50,610,TFU,T2,SHA,T2,9C,A20N
9C1492,13:30:00,16:55:00,60,620,SJW,T2,XIY,T3,9C,A21N
9C4117,6:25:00,9:10:00,60,540,PVG,T1,SWA,T1,9C,A321
9C7212,21:35:00,0:20:00,60,680,SHA,T2,HDG,T1,9C,A20N
9C7750,10:35:00,12:30:00,50,670,TNA,T1,SJW,T2,9C,A21N
9C5466,19:25:00,20:55:00,50,390,ZHA,T1,LHW,T1,9C,A320
9C1004,7:50:00,10:15:00,50,740,LHW,T1,JJN,T1,9C,A320
9C3974,11:10:00,13:25:00,50,470,YBP,T2,SZX,T3,9C,A321
9C4497,21:45:00,1:25:00,70,1060,HFE,T1,FUG,T1,9C,A321
9C6884,17:30:00,22:35:00,90,890,LJG,T1,TLQ,T2,9C,A320
9C1470,16:00:00,17:55:00,50,570,SWA,T1,LHW,T1,9C,A20N
9C3997,12:25:00,13:55:00,50,600,SJW,T1,WUH,T3,9C,A320
9C4504,14:45:00,17:40:00,60,780,NKG,T1,SWA,T2,9C,A20N
9C2464,14:15:00,15:50:00,50,520,SZX,T3,NGB,T1,9C,A20N
9C8326,6:20:00,9:30:00,60,820,WUH,T3,SHA,T1,9C,A321
9C3525,17:15:00,19:45:00,50,810,PVG,T1,HFE,T1,9C,A320
9C5279,11:00:00,12:50:00,50,820,SJW,T1,NGB,T1,9C,A20N
9C8020,13:05:00,16:40:00,70,830,SHA,T2,SZX,T3,9C,A320
9C6528,17:10:00,18:55:00,50,590,SHA,T2,TNA,T1,9C,A321
9C5060,14:20:00,17:00:00,60,540,WUH,T3,SZX,T3,9C,A21N
9C7297,8:05:00,9:30:00,50,720,GYS,T2,SJW,T1,9C,A21N
9C4222,16:55:00,19:55:00,60,560,TAO,T1,SZX,T3,9C,A320
9C1245,6:45:00,7:50:00,50,480,SHA,T1,WUX,T1,9C,A320
9C8532,21:30:00,0:45:00,60,1000,SJW,T1,YCU,T2,9C,A21N
9C2056,16:15:00,20:00:00,70,640,SZX,T3,CIH,T1,9C,A320
9C7181,6:20:00,10:35:00,70,810,YNT,T1,URC,T2,9C,A21N
9C8913,10:20:00,13:35:00,60,660,LXA,T3,SHA,T1,9C,A320
9C2328,10:50:00,13:30:00,60,700,YNT,T1,LHW,T1,9C,A320
9C4207,12:10:00,15:45:00,70,640,SHE,T2,SJW,T1,9C,A20N
9C7932,17:30:00,20:30:00,60,870,XUZ,T2,WEF,T1,9C,A321
9C5052,22:05:00,1:50:00,70,700,LHW,T1,SHE,T2,9C,A20N
9C7064,21:25:00,23:30:00,50,480,PVG,T1,WNZ,T2,9C,A21N
9C3108,18:25:00,19:45:00,50,360,PVG,T1,HFE,T1,9C,A320
9C8736,17:10:00,19:20:00,50,710,PVG,T2,WUX,T1,9C,A20N
9C1725,10:50:00,12:30:00,50,620,LYG,T2,HET,T1,9C,A321
9C8772,10:50:00,14:25:00,70,1140,ENH,T1,LHW,T1,9C,A321
9C7710,18:00:00,20:10:00,50,530,SJW,T1,XMN,T4,9C,A320
9C2427,7:05:00,10:40:00,70,940,XUZ,T1,PVG,T2,9C,A320
9C2966,11:20:00,14:45:00,60,1000,FUG,T1,SZX,T3,9C,A21N
9C1980,22:05:00,1:50:00,70,1130,SZX,T3,YBP,T1,9C,A320
9C1270,20:30:00,22:40:00,50,600,PVG,T2,INC,T1,9C,A20N
9C6106,18:25:00,21:55:00,60,810,SHE,T2,PVG,T2,9C,A20N
9C8147,17:20:00,19:20:00,50,800,SWA,T1,ZUH,T2,9C,A20N
9C1690,22:10:00,1:05:00,60,590,CKG,T3,SHA,T1,9C,A320
9C3852,11:20:00,13:05:00,50,620,SWA,T2,KMG,T1,9C,A21N
9C1861,8:00:00,11:20:00,60,650,SZX,T3,WNZ,T1,9C,A321
9C7573,11:20:00,13:30:00,50,760,XMN,T3,SJW,T1,9C,A21N
9C1484,20:45:00,23:00:00,50,460,SJW,T1,TSN,T1,9C,A20N
9C4870,13:50:00,17:10:00,60,910,NKG,T2,LHW,T1,9C,A321
9C4240,15:20:00,18:20:00,60,640,SJW,T2,HGH,T3,9C,A320
9C5313,7:15:00,8:45:00,50,400,SJW,T1,CGD,T1,9C,A21N
9C5734,16:45:00,19:15:00,50,710,DYG,T1,LHW,T1,9C,A21N
9C1338,19:05:00,21:20:00,50,810,CGO,T1,SJW,T2,9C,A20N
9C9447,18:30:00,22:00:00,60,700,SWA,T1,URC,T2,9C,A320
9C6237,10:25:00,13:40:00,60,1080,SZX,T3,CTU,T2,9C,A20N
9C3299,17:15:00,20:20:00,60,930,SZX,T3,DSN,T1,9C,A21N
9C3949,6:50:00,10:30:00,70,950,PKX,T1,SWA,T1,9C,A20N
9C6680,8:10:00,10:10:00,50,610,SZX,T3,YNT,T1,9C,A321
9C9721,6:40:00,10:50:00,70,1210,SWA,T1,URC,T2,9C,A20N
9C3975,12:00:00,13:30:00,50,490,SWA,T1,BHY,T1,9C,A320
9C7258,6:55:00,8:45:00,50,620,NGB,T1,SZX,T3,9C,A320
9C6137,21:40:00,23:55:00,50,820,SZX,T3,WEF,T1,9C,A21N
9C5856,14:45:00,16:30:00,50,780,SWA,T1,PVG,T2,9C,A320
9C3829,19:15:00,22:40:00,60,950,WUH,T3,SJW,T1,9C,A20N
9C2425,21:25:00,23:55:00,50,760,SJW,T2,FOC,T1,9C,A20N
9C7642,16:35:00,20:05:00,60,1160,PVG,T1,CKG,T3,9C,A320
9C2070,21:35:00,2:15:00,90,1420,PVG,T2,URC,T2,9C,A21N
9C3602,11:50:00,13:45:00,50,450,TFU,T2,SHA,T1,9C,A21N
9C7564,9:35:00,13:20:00,70,810,URC,T3,PVG,T2,9C,A320
9C2685,17:35:00,21:45:00,70,800,YNT,T1,KHG,T1,9C,A20N
9C4903,6:15:00,8:55:00,60,990,PVG,T2,YBP,T1,9C,A321
9C2399,18:20:00,20:35:00,50,830,SJW,T1,NGB,T2,9C,A20N
9C4047,8:30:00,12:05:00,70,740,PVG,T1,PKX,T1,9C,A321
9C1544,12:45:00,14:20:00,50,720,KHN,T1,LHW,T1,9C,A320
9C6265,16:45:00,18:15:00,50,540,SWA,T1,KHN,T1,9C,A320
9C3724,8:05:00,11:40:00,70,1220,SZX,T3,KWE,T1,9C,A21N
9C9948,20:15:00,22:35:00,50,920,PVG,T2,HFE,T1,9C,A20N
9C9860,13:50:00,18:30:00,90,790,SJW,T1,KRL,T1,9C,A320
9C4876,19:20:00,20:55:00,50,400,SHA,T2,LYG,T2,9C,A21N
9C1708,15:10:00,18:55:00,70,930,XUZ,T1,SWA,T1,9C,A321
9C1565,15:45:00,19:15:00,60,1130,LHW,T1,SZX,T3,9C,A320
9C8106,6:45:00,8:30:00,50,760,LHW,T2,KWL,T1,9C,A20N
9C3715,12:45:00,16:15:00,60,950,SHA,T1,HET,T1,9C,A21N
9C7348,10:15:00,13:25:00,60,1130,SWA,T1,INC,T1,9C,A21N
9C6158,14:25:00,16:20:00,50,730,NKG,T2,SZX,T3,9C,A21N
9C7022,21:50:00,1:00:00,60,1040,HGH,T3,SWA,T1,9C,A320
9C7248,16:40:00,18:10:00,50,490,SJW,T1,PKX,T1,9C,A320
9C6331,11:10:00,14:25:00,60,610,PVG,T1,LHW,T1,9C,A20N
9C7732,9:45:00,12:05:00,50,600,SJW,T1,XIY,T3,9C,A321
9C4188,16:55:00,19:45:00,60,1000,LHW,T2,XUZ,T1,9C,A21N
9C8603,10:15:00,13:30:00,60,1060,SWA,T1,SHA,T1,9C,A21N
9C6656,15:10:00,17:00:00,50,720,LHW,T1,YNT,T2,9C,A321
9C4908,7:30:00,9:30:00,50,720,PVG,T1,INC,T1,9C,A20N
9C1846,15:30:00,19:30:00,70,800,SYX,T1,LHW,T1,9C,A320
9C9417,12:25:00,15:45:00,60,790,CTU,T2,LHW,T2,9C,A321
9C4603,16:40:00,20:05:00,60,670,SJW,T1,INC,T1,9C,A321
9C8700,19:00:00,22:20:00,60,990,SJW,T1,SHA,T2,9C,A321
9C4764,18:40:00,21:50:00,60,780,XUZ,T1,SHA,T1,9C,A321
9C4505,12:00:00,13:35:00,50,540,SWA,T1,SZX,T3,9C,A321
9C1184,11:15:00,13:35:00,50,650,HET,T2,SHA,T2,9C,A21N
9C2730,21:00:00,22:25:00,50,420,SZX,T3,TAO,T1,9C,A20N
9C2745,10:55:00,13:40:00,60,910,LHW,T1,WUX,T1,9C,A321
9C7741,10:40:00,14:15:00,70,1100,KWE,T1,AAT,T2,9C,A320
9C9121,18:40:00,21:15:00,60,950,SJW,T1,PVG,T2,9C,A20N
9C5716,21:35:00,23:20:00,50,770,SWA,T1,KWE,T1,9C,A321
9C3627,14:20:00,17:35:00,60,950,SHA,T2,SZX,T3,9C,A20N
9C7323,12:15:00,15:55:00,70,1000,WNZ,T1,SWA,T2,9C,A21N
9C3894,6:40:00,8:40:00,50,860,SZX,T3,XIY,T2,9C,A20N
9C9984,6:55:00,10:10:00,60,1050,PVG,T1,YCU,T2,9C,A20N
9C2536,9:25:00,11:00:00,50,690,SHA,T2,NGB,T1,9C,A320
9C3026,18:15:00,21:05:00,60,730,LHW,T1,KWE,T2,9C,A20N
9C8711,18:00:00,21:30:00,60,1150,TAO,T1,SJW,T2,9C,A320
9C1048,14:15:00,17:20:00,60,1090,CSX,T2,SZX,T3,9C,A320
9C1266,22:40:00,0:10:00,50,410,KHN,T1,KOW,T1,9C,A21N
9C3157,13:35:00,15:15:00,50,440,HGH,T3,PVG,T1,9C,A21N
9C2329,19:25:00,21:50:00,50,930,LHW,T1,SHE,T1,9C,A320
9C4945,14:30:00,17:15:00,60,810,SHA,T2,HRB,T1,9C,A321
9C5629,16:50:00,19:05:00,50,610,CIH,T2,SZX,T3,9C,A320
9C9510,7:55:00,10:50:00,60,620,NNG,T2,NGB,T1,9C,A21N
9C6876,12:25:00,13:50:00,50,400,KWE,T2,TSN,T1,9C,A321
9C4085,19:15:00,21:40:00,50,680,SWA,T2,KMG,T1,9C,A320
9C4286,20:50:00,22:55:00,50,690,LJG,T1,SHA,T1,9C,A20N
9C5763,10:40:00,12:55:00,50,500,TNA,T1,SZX,T3,9C,A20N
9C1563,12:35:00,15:05:00,50,550,HRB,T1,YNJ,T2,9C,A321
9C7292,6:45:00,10:05:00,60,700,PVG,T2,ZUH,T1,9C,A321
9C8593,15:00:00,17:45:00,60,540,XMN,T4,SWA,T1,9C,A20N
9C1278,20:20:00,23:45:00,60,980,PEK,T2,SZX,T3,9C,A21N
9C2090,22:30:00,1:25:00,60,700,PEK,T3,SWA,T2,9C,A320
9C8515,13:40:00,17:25:00,70,1220,NNG,T1,SWA,T2,9C,A21N
9C1239,14:20:00,17:55:00,70,670,LZH,T1,LHW,T1,9C,A321
9C5732,16:35:00,19:25:00,60,680,SHA,T1,HET,T1,9C,A320
9C7939,17:35:00,21:10:00,70,870,PVG,T2,SHE,T1,9C,A320
9C5491,16:40:00,19:45:00,60,720,SHA,T1,BPX,T1,9C,A321
9C5648,19:30:00,21:40:00,50,870,SHA,T1,XMN,T4,9C,A21N
9C2857,20:25:00,22:40:00,50,490,HET,T1,LHW,T1,9C,A20N
9C9023,16:55:00,21:10:00,70,1060,JJN,T1,KRY,T2,9C,A21N
9C1198,7:55:00,10:35:00,60,830,CAN,T1,SWA,T1,9C,A20N
9C5097,12:30:00,14:30:00,50,780,PVG,T1,SJW,T1,9C,A321
9C3501,10:45:00,12:45:00,50,820,CIH,T1,SZX,T3,9C,A320
9C5921,6:35:00,8:50:00,50,900,LHW,T2,CKG,T3,9C,A320
9C8120,18:00:00,21:45:00,70,1130,LHW,T2,PVG,T1,9C,A321
9C2500,6:45:00,8:35:00,50,770,XUZ,T1,SHA,T2,9C,A320
9C7716,8:10:00,10:05:00,50,790,LHW,T1,SHE,T1,9C,A20N
9C4927,19:35:00,21:35:00,50,470,BAV,T1,SJW,T1,9C,A321
9C5371,10:40:00,12:50:00,50,890,KWL,T2,LYG,T1,9C,A320
9C9647,18:20:00,21:40:00,60,1140,HGH,T3,SJW,T1,9C,A20N
9C1874,21:40:00,1:05:00,60,1160,KWE,T1,JGS,T1,9C,A20N
9C2503,12:35:00,14:05:00,50,730,SWA,T1,CGQ,T1,9C,A21N
9C1742,17:00:00,20:25:00,60,1100,CGO,T1,LHW,T2,9C,A320
9C2646,14:05:00,16:40:00,60,680,LHW,T1,SHE,T1,9C,A20N
9C3258,19:45:00,22:40:00,60,720,DSN,T1,SWA,T1,9C,A320
9C9199,22:00:00,0:40:00,60,960,SWA,T1,FUG,T1,9C,A320
9C6097,8:20:00,11:50:00,60,1140,SJW,T1,CSX,T2,9C,A321
9C7979,8:30:00,10:05:00,50,580,XUZ,T1,SHA,T2,9C,A320
9C7306,16:45:00,19:25:00,60,720,WUH,T3,LHW,T1,9C,A20N
9C9384,17:55:00,19:20:00,50,420,LJG,T1,LHW,T1,9C,A20N
9C6796,8:35:00,11:25:00,60,620,LXA,T3,PVG,T2,9C,A320
9C1136,10:20:00,12:20:00,50,460,PKX,T1,SZX,T3,9C,A320
9C8196,22:10:00,23:55:00,50,570,TAO,T1,SZX,T3,9C,A21N
9C9635,9:35:00,11:05:00,50,430,HFE,T2,XMN,T4,9C,A21N
9C9863,18:30:00,20:20:00,50,720,PVG,T1,CSX,T2,9C,A321
9C4722,7:35:00,9:45:00,50,480,SZX,T3,CAN,T2,9C,A20N
9C9247,6:55:00,9:05:00,50,720,LHW,T1,TFU,T2,9C,A321
9C4869,16:45:00,18:55:00,50,680,SWA,T1,HSN,T1,9C,A321
9C8529,9:55:00,12:40:00,60,600,WUH,T3,SHA,T1,9C,A21N
9C6746,10:10:00,12:35:00,50,710,PEK,T3,SWA,T1,9C,A320
9C6641,21:40:00,23:35:00,50,760,FOC,T1,LHW,T1,9C,A321
9C3451,8:20:00,10:20:00,50,700,SHA,T1,KWL,T2,9C,A20N
9C1421,14:50:00,16:50:00,50,450,SHA,T1,WUX,T2,9C,A21N
9C5569,7:55:00,11:55:00,70,840,URC,T2,SHA,T2,9C,A21N
9C4401,10:00:00,12:45:00,60,580,YNT,T1,SJW,T1,9C,A320
9C2081,21:30:00,23:25:00,50,790,LHW,T1,LJG,T1,9C,A320
9C5125,6:40:00,9:30:00,60,950,YCU,T1,SHA,T1,9C,A21N
9C6104,15:15:00,18:55:00,70,920,FUG,T1,SZX,T3,9C,A20N
9C2829,17:50:00,21:35:00,70,870,SWA,T1,WNZ,T1,9C,A320
9C3881,10:15:00,14:15:00,70,1240,KWE,T2,QSZ,T2,9C,A321
9C2729,7:00:00,10:25:00,60,710,SHA,T2,FUG,T1,9C,A320
9C5231,7:30:00,11:10:00,70,750,SZX,T3,SWA,T2,9C,A321
9C7840,18:40:00,20:35:00,50,670,KMG,T1,PVG,T1,9C,A20N
9C6176,17:35:00,19:25:00,50,790,NNG,T1,PVG,T1,9C,A20N
9C6769,22:15:00,0:25:00,50,600,SJW,T2,TYN,T2,9C,A320
9C9766,20:15:00,22:45:00,50,830,SWA,T2,PEK,T2,9C,A20N
9C5878,19:40:00,22:15:00,60,700,YCU,T2,PVG,T2,9C,A20N
9C5952,16:55:00,20:10:00,60,1040,SZX,T3,HET,T1,9C,A21N
9C8346,21:15:00,23:25:00,50,570,LHW,T1,GYS,T1,9C,A321
9C7335,7:05:00,8:10:00,50,350,HGH,T3,SHA,T1,9C,A20N
9C2997,14:05:00,17:45:00,70,720,LHW,T1,KWE,T1,9C,A20N
9C1575,20:50:00,23:00:00,50,820,PVG,T1,CTU,T2,9C,A20N
9C9366,13:50:00,17:30:00,70,1100,LHW,T1,XUZ,T1,9C,A320
9C2912,17:25:00,20:55:00,60,670,SHA,T2,XIY,T2,9C,A20N
9C9065,12:40:00,15:55:00,60,920,XIY,T2,SZX,T3,9C,A21N
9C2604,17:25:00,19:45:00,50,840,XUZ,T1,LHW,T1,9C,A320
9C1152,10:25:00,13:40:00,60,730,SHA,T2,CSX,T1,9C,A20N
9C2007,16:35:00,18:25:00,50,790,SJW,T1,SHA,T2,9C,A320
9C5815,12:15:00,14:50:00,60,840,HFE,T1,ENH,T1,9C,A20N
9C3805,17:05:00,18:45:00,50,680,SWA,T1,XIY,T3,9C,A21N
9C8477,15:35:00,17:15:00,50,440,XUZ,T1,LJG,T1,9C,A21N
9C8762,21:50:00,1:30:00,70,780,SZX,T3,LYG,T1,9C,A320
9C4556,13:00:00,17:00:00,70,860,SYX,T1,SWA,T1,9C,A320
9C3588,13:20:00,15:15:00,50,780,WUH,T3,LHW,T1,9C,A321
9C4408,21:35:00,23:30:00,50,820,SZX,T3,HDG,T1,9C,A321
9C3047,17:35:00,19:30:00,50,700,SWA,T1,CKG,T3,9C,A321
9C5760,17:20:00,19:20:00,50,470,SWA,T2,XUZ,T1,9C,A320
9C1179,22:30:00,1:00:00,50,540,SHA,T1,WEH,T1,9C,A320
9C5115,22:05:00,0:00:00,50,540,NNG,T1,MIG,T2,9C,A20N
9C8080,16:40:00,18:05:00,50,520,SWA,T1,NNG,T1,9C,A20N
9C6879,6:10:00,9:05:00,60,1060,LHW,T1,CAN,T1,9C,A21N
9C7705,14:30:00,16:05:00,50,540,SHA,T2,SJW,T1,9C,A20N
9C7499,15:40:00,17:35:00,50,670,WUH,T3,SJW,T1,9C,A321
9C2515,12:05:00,13:40:00,50,410,LHW,T1,SHA,T1,9C,A21N
9C5630,11:10:00,14:20:00,60,910,WUH,T3,SWA,T1,9C,A321
9C8008,15:15:00,17:50:00,60,820,KWE,T1,LHW,T1,9C,A320
9C3313,6:30:00,8:25:00,50,710,XUZ,T1,KHN,T2,9C,A20N
9C8259,17:15:00,18:40:00,50,560,SJW,T1,HRB,T1,9C,A20N
9C5391,13:20:00,16:25:00,60,980,WUH,T3,LZH,T1,9C,A21N
9C5799,17:00:00,20:25:00,60,630,SZX,T3,CSX,T2,9C,A321
9C4874,8:50:00,11:30:00,60,1010,PVG,T1,WEH,T1,9C,A21N
9C7647,22:10:00,0:05:00,50,520,SWA,T2,NKG,T1,9C,A320
9C9089,14:40:00,18:10:00,60,1130,SHA,T2,XNN,T1,9C,A320
9C3326,8:50:00,11:05:00,50,780,HLH,T1,LHW,T1,9C,A320
9C7943,6:55:00,10:35:00,70,720,PVG,T2,CGQ,T1,9C,A20N
9C5201,9:35:00,11:45:00,50,890,SZX,T3,PKX,T1,9C,A320
9C6001,6:15:00,8:10:00,50,650,CKG,T3,PVG,T2,9C,A20N
9C1020,20:50:00,23:45:00,60,970,SHA,T1,SZX,T3,9C,A20N
9C2474,18:25:00,20:25:00,50,780,SZX,T3,CGQ,T1,9C,A320
9C7441,21:10:00,0:20:00,60,960,PEK,T3,LHW,T1,9C,A320
9C3427,15:10:00,17:15:00,50,720,DYG,T1,LHW,T1,9C,A20N
9C7973,20:55:00,1:40:00,90,800,WUX,T1,YIN,T1,9C,A20N
9C5770,17:25:00,20:25:00,60,640,SHE,T1,SHA,T2,9C,A20N
